x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro,parent,child,participant,set,ID,dataset
-0.192635978805444,-0.0338844150365298,0.0182963198969574,16.242497411754563,-8.986363298400253,-12.266623070352406,5,5,17,1,34,ourdata
-0.1137949669815303,-0.0386468250949773,-0.0515995138846657,9.482247284921748,-8.618472296339716,-11.174471780633002,5,5,17,1,34,ourdata
-0.1028329438546069,-0.0436988161747923,-0.0711777220974441,8.724884694926095,-0.1716266154670527,-12.52433659239784,5,5,17,1,34,ourdata
-0.0747984094318264,-0.0146765747574252,-0.0356346484397125,5.308643568843418,4.422769962212483,1.9124167989943817,5,5,17,1,34,ourdata
-0.0166574911502132,0.0222049889521011,-0.0439198814584934,-9.841493413550014,10.847299940645724,29.29497728007673,5,5,17,1,34,ourdata
0.0834355868381359,0.031891703546244,-0.0111466557453535,-10.700047847407388,23.696592210454423,33.71000402935936,5,5,17,1,34,ourdata
0.1639351682215633,0.0504699504170588,0.0249397050400218,-44.93007083208881,15.91647561466143,60.568873294525055,5,5,17,1,34,ourdata
0.2128048682663116,-0.0599088572713234,-0.0285478661551982,-11.078253569217678,28.151545926963504,40.15902255461598,5,5,17,1,34,ourdata
0.1965389961933679,-0.0559260030632611,0.1244988999716365,17.62359308009573,-7.183541320024278,-9.592732400231396,5,5,17,1,34,ourdata
0.0700630189525115,-0.096303262144917,0.0322922432756032,-0.141922215465309,-27.347364312028123,-12.336561348333936,5,5,17,1,34,ourdata
0.0449489007002546,-0.0611838769395442,-0.0085582750754846,17.81556551038197,-14.549233582010194,-21.8787577342886,5,5,17,1,34,ourdata
0.1111790725304159,0.0304970915133462,0.0384931247221114,16.296285539932654,-22.364309869637207,-36.98883231072604,5,5,17,1,34,ourdata
0.0744749558283636,0.038686331602468,-0.0130860063817601,5.528233439305962,-20.75603850289469,-32.078498749688926,5,5,17,1,34,ourdata
0.0684514882562915,0.0158305462616758,-0.0387568544657665,19.89910896254073,-1.622118491762525,-44.39593278996234,5,5,17,1,34,ourdata
-0.0048434552820503,0.0703076149007667,0.0433581324141472,10.191640536177346,-5.946176479456807,-27.702095686946443,5,5,17,1,34,ourdata
0.0006027802495003,0.0011199520278003,-0.0326215429036427,4.427168067585965,-29.957595488815368,0.1267285737333002,5,5,17,1,34,ourdata
0.0118103810486828,-0.0145023915022612,-0.0512052047267075,1.6690394297919031,-11.621824710352955,0.639307603645533,5,5,17,1,34,ourdata
-0.0779746760126431,0.0020477320752652,0.0080353616320526,-15.02781259670368,1.755875246916256,23.301644984949423,5,5,17,1,34,ourdata
-0.1227715854380967,-0.0661294300157707,-0.0021257285758385,-9.237885562891597,11.889152593595998,16.99048509360779,5,5,17,1,34,ourdata
-0.0193672611473712,-0.0044741784455665,0.0184188885270735,1.6340915277900057,14.345556851210407,7.778381509067532,5,5,17,1,34,ourdata
-0.0115585245781653,0.0288205933040106,0.0085218405497724,1.462287732651912,12.39030957575062,5.890613237572165,5,5,17,1,34,ourdata
-0.1047739386589314,0.0273103775141691,0.0276782831670404,0.9019448368522816,4.296627178764062,1.1088378073946508,5,5,17,1,34,ourdata
-0.1192324312779783,-0.0149310307609164,-0.0016712129468665,6.595926656512064,-3.305502675796496,0.583709507756462,5,5,17,1,34,ourdata
-0.1532537403114987,-0.0676232217680434,0.0363387727769321,0.7203365872328817,-5.091557470587356,-12.09428754379791,5,5,17,1,34,ourdata
-0.1672314563985021,-0.0531660079570044,0.0518080597853381,1.4131305967140655,-13.892106547025016,-7.493070258105532,5,5,17,1,34,ourdata
-0.1249430481559985,-0.0727357503005623,-0.0182816072233786,5.643656347749569,-6.839065243306554,-5.527839228582802,5,5,17,1,34,ourdata
-0.0794817190768936,-0.0005371044804372,0.0122142204026438,-8.930186623709972,0.1705084638658332,8.300582798962026,5,5,17,1,34,ourdata
-0.0061181964365109,0.0049098513229862,-0.0240754631782385,0.7913707770581185,25.32930292111105,9.938276089498354,5,5,17,1,34,ourdata
0.0232878395526499,0.0655784342338522,0.0117724305674302,-0.4563988836896813,35.144926631751595,20.51900439461563,5,5,17,1,34,ourdata
0.1037909913990665,0.0095516963179104,-0.0227394415810426,-18.529448776761,43.84202711951011,38.54092686500237,5,5,17,1,34,ourdata
0.2004141089648063,0.027829720829924,0.0209293904152969,-22.529165136695664,32.09276138559228,27.313309174530488,5,5,17,1,34,ourdata
0.1393341406201036,0.000725447479197,-0.030178990869712,-26.494352020524698,22.76851521873176,40.31040722789388,5,5,17,1,34,ourdata
0.1107148124686728,-0.0956344876837207,0.0042024089464004,-1.1741295663496605,14.412456031488604,8.907947529972928,5,5,17,1,34,ourdata
0.159617814088504,-0.0763702152666706,0.0855458204195473,1.7630871809715367,-32.23785635841327,-21.315041666948968,5,5,17,1,34,ourdata
0.0085602444413142,0.0201957728732898,-0.0447199487356315,14.22226537864857,-28.339632759704426,-37.58413800302581,5,5,17,1,34,ourdata
0.0853565450393457,0.0219929434679358,0.036787353388081,27.437064649009866,-14.606641070707704,-39.91486864182513,5,5,17,1,34,ourdata
0.1473010630211409,0.0329508508986327,0.0127926110277467,13.734497328401549,-24.282964193034875,-29.92911898490281,5,5,17,1,34,ourdata
0.0879433167603463,0.0202709472761145,-0.0199037356615213,13.41252774855995,-25.530426782777266,-30.73828100061285,5,5,17,1,34,ourdata
-0.0017364637134914,0.0156527256915569,-0.0266213301768202,2.9683506292653243,-20.257115525373205,-12.173042689802369,5,5,17,1,34,ourdata
-0.0315951473083938,-0.0588077128648345,-0.0496148511055115,6.623249750497008,6.716730068134484,-9.381844381760368,5,5,17,1,34,ourdata
-0.0242098977363622,0.0098060396004827,0.0200991544186998,1.2777675787330127,21.011635960276344,-4.422376394975507,5,5,17,1,34,ourdata
-0.0975204414290455,0.0123083283635583,0.0296357582779836,-9.469372799659611,-5.356631518106698,22.64449494026276,5,5,17,1,34,ourdata
-0.1160853318686184,-0.0271969440962437,-0.0266523481086244,-6.62996020951645,13.373267739277006,4.314113591582879,5,5,17,1,34,ourdata
-0.0763779650834289,0.0337924168821199,0.0435894786055132,3.4347991648611336,19.46188096040885,2.084783009350647,5,5,17,1,34,ourdata
